log10PER,P_Pa,T_degC,Elevation,X_Easting,Y_Northing
-16.0,1568720,22.027,550,-2250.0,1341.0
-16.0,1223798,22.141,550,-1850.0,1341.0
-16.0,1156502,22.094,550,-1450.0,1341.0
-15.0,1769062,21.814,550,-1050.0,1341.0
-15.0,1708350,21.881,550,-650.0,1341.0
-15.0,1810786,21.906,550,-350.0,1341.0
-15.0,1820444,21.965,550,-200.0,1341.0
-15.0,1816053,22.013,550,-100.0,1341.0
-15.0,1799814,22.076,550,-0.0,1341.0
-15.0,1784026,22.128,550,100.0,1341.0
-15.0,1764862,22.179,550,200.0,1341.0
-15.0,1737898,22.234,550,300.0,1341.0
-15.0,1676170,22.35,550,450.0,1341.0
-15.0,1631495,22.434,550,650.0,1341.0
-15.0,1547334,22.498,550,950.0,1341.0
-15.0,1571135,23.07,550,1350.0,1341.0
-15.0,1624780,24.51,550,1750.0,1341.0
-15.0,1670189,27.602,550,2150.0,1341.0
-16.0,1220305,22.351,550,-2250.0,841.0
-16.0,1098297,22.432,550,-1850.0,841.0
-16.0,842513,22.618,550,-1450.0,841.0
-15.0,1062503,22.589,550,-1050.0,841.0
-15.0,1171147,23.146,550,-650.0,841.0
-15.0,1187094,23.826,550,-350.0,841.0
-15.0,1190653,24.266,550,-200.0,841.0
-15.0,1193135,24.591,550,-100.0,841.0
-15.0,1197286,24.8,550,0.0,841.0
-15.0,1195091,24.951,550,100.0,841.0
-15.0,1186322,25.075,550,200.0,841.0
-15.0,1168161,25.172,550,300.0,841.0
-15.0,1117210,25.341,550,450.0,841.0
-15.0,1078730,25.279,550,650.0,841.0
-15.0,976057,24.858,550,950.0,841.0
-15.0,1132003,23.923,550,1350.0,841.0
-15.0,1101798,25.279,550,1750.0,841.0
-15.0,1085811,28.09,550,2150.0,841.0
-16.0,1145635,23.278,550,-2250.0,491.0
-16.0,1067286,23.496,550,-1850.0,491.0
-16.0,787855,23.972,550,-1450.0,491.0
-16.0,856251,25.574,550,-1050.0,491.0
-16.0,982905,32.029,550,-650.0,491.0
-16.0,921218,36.348,550,-350.0,491.0
-16.0,915503,39.507,550,-200.0,491.0
-16.0,912648,43.595,550,-100.0,491.0
-16.0,911612,44.331,550,0.0,491.0
-16.0,911496,43.695,550,100.0,491.0
-16.0,908935,43.996,550,200.0,491.0
-16.0,903923,43.763,550,300.0,491.0
-16.0,882519,41.763,550,450.0,491.0
-16.0,870103,39.114,550,650.0,491.0
-13.0,780931,34.64,550,950.0,491.0
-13.0,809345,27.459,550,1350.0,491.0
-13.0,840066,26.247,550,1750.0,491.0
-13.0,875638,27.627,550,2150.0,491.0
-16.0,1266680,24.126,550,-2250.0,291.0
-16.0,953127,24.693,550,-1850.0,291.0
-16.0,796567,25.094,550,-1450.0,291.0
-16.0,759522,29.846,550,-1050.0,291.0
-16.0,898806,49.665,550,-650.0,291.0
-13.0,778450,59.709,550,-350.0,291.0
-13.0,775554,62.959,550,-200.0,291.0
-13.0,774115,65.05,550,-100.0,291.0
-13.0,774088,67.878,550,-0.0,291.0
-13.0,779345,64.869,550,100.0,291.0
-13.0,774428,92.229,550,200.0,291.0
-13.0,764570,112.581,550,300.0,291.0
-13.0,734708,99.518,550,450.0,291.0
-13.0,729766,79.084,550,650.0,291.0
-13.0,771454,70.135,550,950.0,291.0
-13.0,811518,30.008,550,1350.0,291.0
-13.0,845992,25.097,550,1750.0,291.0
-16.0,1100452,25.413,550,2150.0,291.0
-16.0,1234288,25.105,550,-2250.0,141.0
-16.0,886389,25.903,550,-1850.0,141.0
-13.0,751945,25.033,550,-1450.0,141.0
-13.0,739268,32.941,550,-1050.0,141.0
-13.0,831515,41.222,550,-650.0,141.0
-13.0,773764,69.563,550,-350.0,141.0
-13.0,766464,81.605,550,-200.0,141.0
-13.0,762021,85.232,550,-100.0,141.0
-13.0,754849,87.069,550,0.0,141.0
-13.0,743843,86.145,550,100.0,141.0
-13.0,718005,139.887,550,200.0,141.0
-13.0,706615,158.551,550,300.0,141.0
-13.0,706693,165.34,550,450.0,141.0
-13.0,696247,160.08,550,650.0,141.0
-13.0,774271,145.288,550,950.0,141.0
-13.0,809968,31.285,550,1350.0,141.0
-16.0,965769,25.481,550,1750.0,141.0
-16.0,1149138,24.515,550,2150.0,141.0
-16.0,1188952,25.911,550,-2250.0,41.0
-16.0,837200,26.734,550,-1850.0,41.0
-13.0,749471,25.558,550,-1450.0,41.0
-13.0,734521,32.196,550,-1050.0,41.0
-13.0,843825,27.677,550,-650.0,41.0
-13.0,764643,75.188,550,-350.0,41.0
-13.0,759112,94.624,550,-200.0,41.0
-13.0,755682,100.732,550,-100.0,41.0
-13.0,749332,106.03,550,0.0,41.0
-13.0,739887,111.343,550,100.0,41.0
-13.0,723973,120.486,550,200.0,41.0
-13.0,704095,163.321,550,300.0,41.0
-13.0,706970,165.356,550,450.0,41.0
-13.0,704880,165.236,550,650.0,41.0
-13.0,774576,150.096,550,950.0,41.0
-13.0,809534,31.088,550,1350.0,41.0
-16.0,1016033,25.215,550,1750.0,41.0
-16.0,1165247,23.999,550,2150.0,41.0
-16.0,870060,27.481,550,-2250.0,-109.0
-13.0,723768,27.649,550,-1850.0,-109.0
-13.0,742345,27.544,550,-1450.0,-109.0
-13.0,720631,48.313,550,-1050.0,-109.0
-13.0,735830,166.979,550,-650.0,-109.0
-13.0,740090,109.666,550,-350.0,-109.0
-13.0,745170,117.777,550,-200.0,-109.0
-13.0,747244,120.832,550,-100.0,-109.0
-13.0,748100,122.142,550,-0.0,-109.0
-13.0,745120,120.835,550,100.0,-109.0
-13.0,739328,119.33,550,200.0,-109.0
-13.0,732869,118.405,550,300.0,-109.0
-13.0,727153,113.701,550,450.0,-109.0
-13.0,730137,90.726,550,650.0,-109.0
-13.0,772214,69.946,550,950.0,-109.0
-16.0,884741,29.763,550,1350.0,-109.0
-16.0,1051633,24.518,550,1750.0,-109.0
-16.0,1184123,23.308,550,2150.0,-109.0
-13.0,707392,28.613,550,-2250.0,-309.0
-13.0,710842,29.864,550,-1850.0,-309.0
-13.0,740796,28.029,550,-1450.0,-309.0
-13.0,710197,36.416,550,-1050.0,-309.0
-13.0,616874,140.455,550,-650.0,-309.0
-13.0,717143,121.092,550,-350.0,-309.0
-13.0,736979,119.583,550,-200.0,-309.0
-13.0,745083,115.958,550,-100.0,-309.0
-13.0,750389,109.581,550,0.0,-309.0
-13.0,751959,105.805,550,100.0,-309.0
-13.0,750957,102.614,550,200.0,-309.0
-13.0,748552,99.305,550,300.0,-309.0
-13.0,744255,95.094,550,450.0,-309.0
-13.0,742323,70.421,550,650.0,-309.0
-16.0,890612,40.795,550,950.0,-309.0
-16.0,987812,26.193,550,1350.0,-309.0
-16.0,1089902,23.401,550,1750.0,-309.0
-16.0,1212490,22.565,550,2150.0,-309.0
-13.0,699037,30.466,550,-2250.0,-509.0
-13.0,702243,30.72,550,-1850.0,-509.0
-13.0,767726,26.277,550,-1450.0,-509.0
-13.0,713046,29.831,550,-1050.0,-509.0
-13.0,654526,69.26,550,-650.0,-509.0
-13.0,716553,94.393,550,-350.0,-509.0
-13.0,733211,93.452,550,-200.0,-509.0
-13.0,739152,91.005,550,-100.0,-509.0
-16.0,825784,70.75,550,0.0,-509.0
-16.0,860879,65.148,550,100.0,-509.0
-16.0,867292,62.08,550,200.0,-509.0
-16.0,868568,58.278,550,300.0,-509.0
-16.0,872420,47.212,550,450.0,-509.0
-16.0,883167,36.25,550,650.0,-509.0
-16.0,1000405,28.007,550,950.0,-509.0
-16.0,1114620,23.65,550,1350.0,-509.0
-16.0,1177249,22.482,550,1750.0,-509.0
-16.0,1301825,21.996,550,2150.0,-509.0
-13.0,683305,32.277,550,-2250.0,-859.0
-13.0,678583,29.947,550,-1850.0,-859.0
-13.0,880228,23.67,550,-1450.0,-859.0
-16.0,1003195,27.181,550,-1050.0,-859.0
-16.0,908840,28.949,550,-650.0,-859.0
-16.0,866125,28.91,550,-350.0,-859.0
-16.0,869583,28.533,550,-200.0,-859.0
-16.0,886694,28.133,550,-100.0,-859.0
-16.0,975750,27.387,550,0.0,-859.0
-16.0,994893,26.829,550,100.0,-859.0
-16.0,1000840,26.288,550,200.0,-859.0
-16.0,1005129,25.671,550,300.0,-859.0
-16.0,1017572,24.621,550,450.0,-859.0
-16.0,1028802,23.5,550,650.0,-859.0
-16.0,1149443,22.472,550,950.0,-859.0
-16.0,1167607,21.767,550,1350.0,-859.0
-16.0,1325498,21.538,550,1750.0,-859.0
-16.0,1414920,21.396,550,2150.0,-859.0
-16.0,879520,27.922,550,-2250.0,-1359.0
-16.0,959133,27.689,550,-1850.0,-1359.0
-16.0,1152012,26.306,550,-1450.0,-1359.0
-16.0,1363209,25.108,550,-1050.0,-1359.0
-16.0,1284079,24.397,550,-650.0,-1359.0
-15.0,1361095,23.573,550,-350.0,-1359.0
-15.0,1387983,23.28,550,-200.0,-1359.0
-15.0,1421839,23.098,550,-100.0,-1359.0
-15.0,1482161,22.916,550,-0.0,-1359.0
-15.0,1517840,22.767,550,100.0,-1359.0
-15.0,1538151,22.625,550,200.0,-1359.0
-15.0,1546788,22.482,550,300.0,-1359.0
-16.0,1504690,22.25,550,450.0,-1359.0
-16.0,1514098,21.977,550,650.0,-1359.0
-16.0,1572378,21.602,550,950.0,-1359.0
-16.0,1777474,21.288,550,1350.0,-1359.0
-16.0,1784945,21.21,550,1750.0,-1359.0
-16.0,1682497,21.168,550,2150.0,-1359.0
-15.0,2014614,26.353,450,-2250.0,1341.0
-15.0,1919428,26.565,450,-1850.0,1341.0
-15.0,1946486,26.335,450,-1450.0,1341.0
-15.0,2282289,25.51,450,-1050.0,1341.0
-15.0,2335735,25.567,450,-650.0,1341.0
-15.0,2368922,25.716,450,-350.0,1341.0
-15.0,2372830,25.889,450,-200.0,1341.0
-15.0,2371552,26.031,450,-100.0,1341.0
-15.0,2366949,26.191,450,-0.0,1341.0
-15.0,2360213,26.354,450,100.0,1341.0
-15.0,2351773,26.522,450,200.0,1341.0
-15.0,2341935,26.698,450,300.0,1341.0
-15.0,2326320,26.977,450,450.0,1341.0
-15.0,2318105,27.269,450,650.0,1341.0
-15.0,2347375,27.542,450,950.0,1341.0
-15.0,2381130,29.372,450,1350.0,1341.0
-15.0,2481121,33.748,450,1750.0,1341.0
-15.522878745280337,2689687,42.468,450,2150.0,1341.0
-13.301029995663981,1739399,27.35,450,-2250.0,841.0
-13.301029995663981,1734824,27.511,450,-1850.0,841.0
-13.301029995663981,1732686,27.846,450,-1450.0,841.0
-13.301029995663981,1744993,27.751,450,-1050.0,841.0
-13.301029995663981,1756176,29.413,450,-650.0,841.0
-13.301029995663981,1761230,31.332,450,-350.0,841.0
-13.301029995663981,1763046,32.56,450,-200.0,841.0
-13.301029995663981,1764057,33.52,450,-100.0,841.0
-13.301029995663981,1765015,34.16,450,0.0,841.0
-13.301029995663981,1765949,34.617,450,100.0,841.0
-13.301029995663981,1766897,34.973,450,200.0,841.0
-13.301029995663981,1767918,35.248,450,300.0,841.0
-13.301029995663981,1769688,35.575,450,450.0,841.0
-13.301029995663981,1773515,35.53,450,650.0,841.0
-13.301029995663981,1782794,34.539,450,950.0,841.0
-13.301029995663981,1799429,32.652,450,1350.0,841.0
-15.0,1945228,36.243,450,1750.0,841.0
-16.0,2136981,43.244,450,2150.0,841.0
-13.301029995663981,1699123,30.225,450,-2250.0,491.0
-13.301029995663981,1697588,30.802,450,-1850.0,491.0
-13.301029995663981,1693594,31.888,450,-1450.0,491.0
-13.301029995663981,1701025,36.315,450,-1050.0,491.0
-13.301029995663981,1710771,55.255,450,-650.0,491.0
-13.301029995663981,1712643,67.347,450,-350.0,491.0
-13.301029995663981,1712977,75.935,450,-200.0,491.0
-11.698970004336019,1713040,95.625,450,-100.0,491.0
-11.698970004336019,1712940,95.436,450,0.0,491.0
-11.698970004336019,1712762,91.527,450,100.0,491.0
-11.698970004336019,1712525,86.832,450,200.0,491.0
-11.698970004336019,1712249,81.106,450,300.0,491.0
-11.698970004336019,1711814,75.269,450,450.0,491.0
-11.698970004336019,1711280,70.806,450,650.0,491.0
-11.698970004336019,1710683,62.303,450,950.0,491.0
-11.698970004336019,1710493,42.221,450,1350.0,491.0
-15.0,1814329,38.664,450,1750.0,491.0
-15.0,2000218,40.277,450,2150.0,491.0
-11.698970004336019,1682835,33.165,450,-2250.0,291.0
-13.301029995663981,1683399,34.445,450,-1850.0,291.0
-14.0,1680783,35.596,450,-1450.0,291.0
-14.0,1697345,49.47,450,-1050.0,291.0
-11.698970004336019,1716152,122.771,450,-650.0,291.0
-11.698970004336019,1716607,158.013,450,-350.0,291.0
-11.698970004336019,1716108,159.764,450,-200.0,291.0
-11.698970004336019,1715542,160.613,450,-100.0,291.0
-11.698970004336019,1714821,160.759,450,-0.0,291.0
-11.698970004336019,1713949,160.426,450,100.0,291.0
-11.698970004336019,1713058,167.639,450,200.0,291.0
-11.698970004336019,1712089,174.766,450,300.0,291.0
-11.698970004336019,1710864,165.551,450,450.0,291.0
-11.698970004336019,1709511,154.454,450,650.0,291.0
-11.698970004336019,1708504,124.816,450,950.0,291.0
-11.698970004336019,1708291,55.023,450,1350.0,291.0
-15.0,1807218,38.17,450,1750.0,291.0
-15.0,2109568,35.919,450,2150.0,291.0
-11.698970004336019,1681335,36.231,450,-2250.0,141.0
-13.301029995663981,1680091,38.239,450,-1850.0,141.0
-14.0,1679438,37.888,450,-1450.0,141.0
-16.0,1689413,51.325,450,-1050.0,141.0
-11.698970004336019,1722158,142.567,450,-650.0,141.0
-11.698970004336019,1722588,184.311,450,-350.0,141.0
-11.698970004336019,1721752,186.891,450,-200.0,141.0
-11.698970004336019,1720730,188.178,450,-100.0,141.0
-11.698970004336019,1719159,188.857,450,0.0,141.0
-11.698970004336019,1716937,189.509,450,100.0,141.0
-11.698970004336019,1713915,191.15,450,200.0,141.0
-11.698970004336019,1711537,193.539,450,300.0,141.0
-12.301029995663981,1704877,196.96,450,450.0,141.0
-11.698970004336019,1702676,188.322,450,650.0,141.0
-11.698970004336019,1704730,170.147,450,950.0,141.0
-11.698970004336019,1706034,53.833,450,1350.0,141.0
-15.0,1818736,36.967,450,1750.0,141.0
-15.0,2150984,33.386,450,2150.0,141.0
-11.698970004336019,1680221,38.826,450,-2250.0,41.0
-13.301029995663981,1678783,41.149,450,-1850.0,41.0
-14.0,1678940,39.996,450,-1450.0,41.0
-16.0,1682909,54.164,450,-1050.0,41.0
-11.698970004336019,1723775,137.194,450,-650.0,41.0
-11.698970004336019,1725263,193.567,450,-350.0,41.0
-11.698970004336019,1725000,195.463,450,-200.0,41.0
-11.698970004336019,1724316,195.437,450,-100.0,41.0
-11.698970004336019,1723033,194.985,450,0.0,41.0
-11.698970004336019,1721054,194.49,450,100.0,41.0
-11.698970004336019,1718253,194.203,450,200.0,41.0
-11.698970004336019,1714453,194.26,450,300.0,41.0
-11.698970004336019,1709682,192.883,450,450.0,41.0
-11.698970004336019,1704221,194.687,450,650.0,41.0
-11.698970004336019,1704071,174.76,450,950.0,41.0
-11.698970004336019,1705244,52.265,450,1350.0,41.0
-15.0,1828854,35.747,450,1750.0,41.0
-15.0,2173191,31.847,450,2150.0,41.0
-11.698970004336019,1678448,43.239,450,-2250.0,-109.0
-16.0,1677363,46.007,450,-1850.0,-109.0
-16.0,1684990,44.071,450,-1450.0,-109.0
-16.0,1675283,63.909,450,-1050.0,-109.0
-11.698970004336019,1713014,195.671,450,-650.0,-109.0
-11.698970004336019,1725181,199.457,450,-350.0,-109.0
-11.698970004336019,1728274,197.713,450,-200.0,-109.0
-11.698970004336019,1729588,196.073,450,-100.0,-109.0
-11.698970004336019,1730309,194.183,450,-0.0,-109.0
-11.698970004336019,1730574,192.238,450,100.0,-109.0
-11.698970004336019,1730516,190.668,450,200.0,-109.0
-11.698970004336019,1730264,189.459,450,300.0,-109.0
-11.698970004336019,1729808,185.455,450,450.0,-109.0
-13.301029995663981,1729429,169.929,450,650.0,-109.0
-13.301029995663981,1697714,131.21,450,950.0,-109.0
-13.301029995663981,1698903,47.631,450,1350.0,-109.0
-15.0,1845343,33.508,450,1750.0,-109.0
-15.0,2204560,29.771,450,2150.0,-109.0
-11.698970004336019,1676462,48.203,450,-2250.0,-309.0
-11.698970004336019,1676019,52.122,450,-1850.0,-309.0
-16.0,1691168,46.506,450,-1450.0,-309.0
-16.0,1667623,58.452,450,-1050.0,-309.0
-16.0,1663522,164.579,450,-650.0,-309.0
-11.698970004336019,1738183,197.204,450,-350.0,-309.0
-11.698970004336019,1738111,196.56,450,-200.0,-309.0
-11.698970004336019,1737957,194.577,450,-100.0,-309.0
-11.698970004336019,1737687,191.679,450,0.0,-309.0
-11.698970004336019,1737317,188.145,450,100.0,-309.0
-11.698970004336019,1736818,184.339,450,200.0,-309.0
-11.698970004336019,1736249,179.419,450,300.0,-309.0
-11.698970004336019,1735413,166.597,450,450.0,-309.0
-13.301029995663981,1722887,139.594,450,650.0,-309.0
-13.301029995663981,1707743,79.397,450,950.0,-309.0
-13.301029995663981,1708315,37.928,450,1350.0,-309.0
-15.0,1878506,30.171,450,1750.0,-309.0
-15.0,2254494,27.538,450,2150.0,-309.0
-13.301029995663981,1672970,52.503,450,-2250.0,-509.0
-11.698970004336019,1675229,56.281,450,-1850.0,-509.0
-16.0,1716448,46.381,450,-1450.0,-509.0
-16.0,1685731,51.404,450,-1050.0,-509.0
-16.0,1671506,111.95,450,-650.0,-509.0
-11.698970004336019,1733687,164.046,450,-350.0,-509.0
-11.698970004336019,1733440,164.443,450,-200.0,-509.0
-11.698970004336019,1733190,163.598,450,-100.0,-509.0
-11.698970004336019,1732872,160.171,450,0.0,-509.0
-12.301029995663981,1731818,152.883,450,100.0,-509.0
-12.301029995663981,1730265,146.242,450,200.0,-509.0
-12.301029995663981,1729107,136.902,450,300.0,-509.0
-13.301029995663981,1726208,95.496,450,450.0,-509.0
-13.301029995663981,1724087,62.904,450,650.0,-509.0
-13.301029995663981,1723050,42.214,450,950.0,-509.0
-13.301029995663981,1729715,30.763,450,1350.0,-509.0
-15.0,1934357,27.458,450,1750.0,-509.0
-15.0,2327238,25.875,450,2150.0,-509.0
-13.301029995663981,1667973,56.81,450,-2250.0,-859.0
-13.301029995663981,1666071,60.341,450,-1850.0,-859.0
-16.0,1812444,44.246,450,-1450.0,-859.0
-16.0,1883724,41.843,450,-1050.0,-859.0
-16.0,1804865,45.383,450,-650.0,-859.0
-13.301029995663981,1741136,43.944,450,-350.0,-859.0
-13.301029995663981,1742383,42.798,450,-200.0,-859.0
-13.301029995663981,1743697,41.812,450,-100.0,-859.0
-13.301029995663981,1745485,40.516,450,0.0,-859.0
-13.301029995663981,1747534,39.153,450,100.0,-859.0
-13.301029995663981,1749825,37.662,450,200.0,-859.0
-13.301029995663981,1752395,35.901,450,300.0,-859.0
-13.301029995663981,1756808,33.048,450,450.0,-859.0
-13.301029995663981,1763791,30.012,450,650.0,-859.0
-13.301029995663981,1776035,27.347,450,950.0,-859.0
-13.301029995663981,1790944,25.355,450,1350.0,-859.0
-15.0,2077889,24.663,450,1750.0,-859.0
-15.0,2485091,24.09,450,2150.0,-859.0
-15.0,1763217,43.856,450,-2250.0,-1359.0
-15.0,1795221,43.3,450,-1850.0,-1359.0
-16.0,2069967,39.078,450,-1450.0,-1359.0
-16.0,2338500,35.288,450,-1050.0,-1359.0
-16.0,2286593,33.078,450,-650.0,-1359.0
-15.0,2186768,30.561,450,-350.0,-1359.0
-15.0,2194158,29.688,450,-200.0,-1359.0
-15.0,2203829,29.16,450,-100.0,-1359.0
-15.0,2217205,28.655,450,-0.0,-1359.0
-15.0,2230341,28.193,450,100.0,-1359.0
-15.0,2241931,27.758,450,200.0,-1359.0
-15.0,2251468,27.335,450,300.0,-1359.0
-15.0,2262102,26.725,450,450.0,-1359.0
-15.0,2286044,25.923,450,650.0,-1359.0
-15.0,2339919,24.815,450,950.0,-1359.0
-15.0,2465039,23.914,450,1350.0,-1359.0
-15.0,2653473,23.629,450,1750.0,-1359.0
-15.0,2868831,23.348,450,2150.0,-1359.0
-15.0,3280511,33.744,300,-2250.0,1341.0
-15.0,3244933,33.731,300,-1850.0,1341.0
-15.0,3287418,33.052,300,-1450.0,1341.0
-15.0,3520110,31.649,300,-1050.0,1341.0
-15.0,3580307,31.562,300,-650.0,1341.0
-15.0,3596365,31.964,300,-350.0,1341.0
-15.0,3598158,32.321,300,-200.0,1341.0
-15.0,3597650,32.602,300,-100.0,1341.0
-15.0,3595780,32.914,300,-0.0,1341.0
-15.0,3592971,33.244,300,100.0,1341.0
-15.0,3589656,33.584,300,200.0,1341.0
-15.0,3586304,33.927,300,300.0,1341.0
-15.0,3582079,34.437,300,450.0,1341.0
-15.0,3582727,35.06,300,650.0,1341.0
-15.0,3598831,36.006,300,950.0,1341.0
-15.0,3648661,40.126,300,1350.0,1341.0
-15.0,3787543,48.867,300,1750.0,1341.0
-16.0,4113530,65.294,300,2150.0,1341.0
-13.301029995663981,3104577,35.748,300,-2250.0,841.0
-13.301029995663981,3103592,35.746,300,-1850.0,841.0
-13.301029995663981,3105149,35.711,300,-1450.0,841.0
-13.301029995663981,3109557,35.62,300,-1050.0,841.0
-13.301029995663981,3112696,38.553,300,-650.0,841.0
-13.301029995663981,3113941,41.96,300,-350.0,841.0
-13.301029995663981,3114367,43.935,300,-200.0,841.0
-13.301029995663981,3114604,45.301,300,-100.0,841.0
-13.301029995663981,3114906,46.574,300,0.0,841.0
-13.301029995663981,3115286,47.706,300,100.0,841.0
-13.301029995663981,3115754,48.669,300,200.0,841.0
-13.301029995663981,3116324,49.421,300,300.0,841.0
-13.301029995663981,3117346,50.172,300,450.0,841.0
-13.301029995663981,3119223,50.403,300,650.0,841.0
-13.301029995663981,3122884,49.651,300,950.0,841.0
-13.301029995663981,3129692,48.001,300,1350.0,841.0
-15.0,3290926,53.907,300,1750.0,841.0
-16.0,3644066,64.861,300,2150.0,841.0
-13.301029995663981,3083530,42.016,300,-2250.0,491.0
-13.301029995663981,3080472,42.795,300,-1850.0,491.0
-13.301029995663981,3076389,43.496,300,-1450.0,491.0
-13.301029995663981,3072882,47.945,300,-1050.0,491.0
-13.301029995663981,3069944,71.569,300,-650.0,491.0
-13.301029995663981,3068345,85.601,300,-350.0,491.0
-13.301029995663981,3067369,91.714,300,-200.0,491.0
-11.698970004336019,3066970,96.33,300,-100.0,491.0
-11.698970004336019,3066953,99.257,300,0.0,491.0
-11.698970004336019,3066939,101.143,300,100.0,491.0
-11.698970004336019,3066927,102.619,300,200.0,491.0
-11.698970004336019,3066918,102.651,300,300.0,491.0
-11.698970004336019,3066908,100.341,300,450.0,491.0
-11.698970004336019,3066907,97.96,300,650.0,491.0
-11.698970004336019,3066927,90.676,300,950.0,491.0
-11.698970004336019,3067045,63.06,300,1350.0,491.0
-15.0,3222060,57.086,300,1750.0,491.0
-15.0,3545647,57.992,300,2150.0,491.0
-11.698970004336019,3084232,49.618,300,-2250.0,291.0
-13.301029995663981,3080785,50.291,300,-1850.0,291.0
-14.0,3072311,50.979,300,-1450.0,291.0
-14.0,3066933,62.349,300,-1050.0,291.0
-11.698970004336019,3066574,135.295,300,-650.0,291.0
-11.698970004336019,3066566,158.528,300,-350.0,291.0
-11.698970004336019,3066535,161.419,300,-200.0,291.0
-11.698970004336019,3066512,161.09,300,-100.0,291.0
-11.698970004336019,3066487,164.642,300,-0.0,291.0
-11.698970004336019,3066457,171.541,300,100.0,291.0
-11.698970004336019,3066420,186.396,300,200.0,291.0
-11.698970004336019,3066382,192.389,300,300.0,291.0
-11.698970004336019,3066348,179.576,300,450.0,291.0
-11.698970004336019,3066297,178.389,300,650.0,291.0
-11.698970004336019,3066262,164.572,300,950.0,291.0
-11.698970004336019,3066209,81.785,300,1350.0,291.0
-15.0,3206256,56.708,300,1750.0,291.0
-15.0,3559908,51.649,300,2150.0,291.0
-11.698970004336019,3084798,57.689,300,-2250.0,141.0
-13.301029995663981,3081456,58.028,300,-1850.0,141.0
-14.0,3072414,57.352,300,-1450.0,141.0
-16.0,3061854,73.085,300,-1050.0,141.0
-11.698970004336019,3067777,182.809,300,-650.0,141.0
-11.698970004336019,3067077,190.019,300,-350.0,141.0
-11.698970004336019,3066735,192.665,300,-200.0,141.0
-11.698970004336019,3066510,193.689,300,-100.0,141.0
-11.698970004336019,3066291,194.119,300,0.0,141.0
-11.698970004336019,3066079,195.626,300,100.0,141.0
-11.698970004336019,3065870,199.187,300,200.0,141.0
-11.698970004336019,3065659,202.897,300,300.0,141.0
-11.698970004336019,3065333,205.327,300,450.0,141.0
-11.698970004336019,3065234,205.97,300,650.0,141.0
-11.698970004336019,3065183,190.096,300,950.0,141.0
-11.698970004336019,3065430,81.868,300,1350.0,141.0
-15.0,3204942,53.936,300,1750.0,141.0
-15.0,3573516,46.812,300,2150.0,141.0
-11.698970004336019,3085325,63.504,300,-2250.0,41.0
-13.301029995663981,3081875,63.898,300,-1850.0,41.0
-14.0,3072536,61.768,300,-1450.0,41.0
-16.0,3059524,79.193,300,-1050.0,41.0
-11.301029995663981,3068206,202.147,300,-650.0,41.0
-11.301029995663981,3067607,201.407,300,-350.0,41.0
-11.698970004336019,3067262,201.424,300,-200.0,41.0
-11.698970004336019,3066913,200.882,300,-100.0,41.0
-11.698970004336019,3066604,200.146,300,0.0,41.0
-11.698970004336019,3066324,200.071,300,100.0,41.0
-11.698970004336019,3066061,201.05,300,200.0,41.0
-11.698970004336019,3065802,202.34,300,300.0,41.0
-11.698970004336019,3065413,202.743,300,450.0,41.0
-11.698970004336019,3064858,201.383,300,650.0,41.0
-11.698970004336019,3064524,183.459,300,950.0,41.0
-11.698970004336019,3065037,79.133,300,1350.0,41.0
-15.0,3207052,51.39,300,1750.0,41.0
-15.0,3584739,43.751,300,2150.0,41.0
-11.698970004336019,3086291,70.799,300,-2250.0,-109.0
-16.0,3083485,73.99,300,-1850.0,-109.0
-16.0,3074531,68.643,300,-1450.0,-109.0
-16.0,3060451,86.533,300,-1050.0,-109.0
-11.301029995663981,3068204,209.37,300,-650.0,-109.0
-11.301029995663981,3067962,207.112,300,-350.0,-109.0
-11.301029995663981,3067824,205.294,300,-200.0,-109.0
-11.698970004336019,3067651,202.868,300,-100.0,-109.0
-11.698970004336019,3067431,200.257,300,-0.0,-109.0
-11.698970004336019,3067242,198.196,300,100.0,-109.0
-11.698970004336019,3067084,197.25,300,200.0,-109.0
-11.698970004336019,3066952,196.793,300,300.0,-109.0
-11.698970004336019,3066792,194.964,300,450.0,-109.0
-13.301029995663981,3064064,183.209,300,650.0,-109.0
-13.301029995663981,3052151,146.109,300,950.0,-109.0
-13.301029995663981,3060265,69.597,300,1350.0,-109.0
-15.0,3214999,46.814,300,1750.0,-109.0
-15.0,3606574,39.566,300,2150.0,-109.0
-11.698970004336019,3087609,79.547,300,-2250.0,-309.0
-11.698970004336019,3088012,87.051,300,-1850.0,-309.0
-16.0,3089884,73.859,300,-1450.0,-309.0
-16.0,3068810,86.176,300,-1050.0,-309.0
-11.301029995663981,3070086,202.504,300,-650.0,-309.0
-11.301029995663981,3069369,202.963,300,-350.0,-309.0
-11.301029995663981,3069118,202.198,300,-200.0,-309.0
-11.698970004336019,3068883,200.182,300,-100.0,-309.0
-11.698970004336019,3068586,197.243,300,0.0,-309.0
-11.698970004336019,3068327,193.476,300,100.0,-309.0
-11.698970004336019,3068105,189.268,300,200.0,-309.0
-11.698970004336019,3067912,183.276,300,300.0,-309.0
-11.698970004336019,3067671,169.863,300,450.0,-309.0
-13.301029995663981,3066669,136.768,300,650.0,-309.0
-13.301029995663981,3066629,89.408,300,950.0,-309.0
-13.301029995663981,3069522,53.203,300,1350.0,-309.0
-15.0,3241768,40.277,300,1750.0,-309.0
